quote_id,group_id,page_id,page_title,page_link,page_date,text,character_id,character_name,character_category
1028,531,294,THE GREEN TEXT WAS ATTRACTIVE. NOW VIEW THE RED TEXT AGAIN.,?s=6&p=002194,2009-06-23,"<span style=""color: #e00707"">TG: but hes not gonna be happy about that</span>",3,Dave,Beta Kids
1031,533,294,THE GREEN TEXT WAS ATTRACTIVE. NOW VIEW THE RED TEXT AGAIN.,?s=6&p=002194,2009-06-23,"<span style=""color: #e00707"">TG: oh man</span>",3,Dave,Beta Kids
1033,535,294,THE GREEN TEXT WAS ATTRACTIVE. NOW VIEW THE RED TEXT AGAIN.,?s=6&p=002194,2009-06-23,"<span style=""color: #e00707"">TG: nothing really</span>",3,Dave,Beta Kids
1034,535,294,THE GREEN TEXT WAS ATTRACTIVE. NOW VIEW THE RED TEXT AGAIN.,?s=6&p=002194,2009-06-23,"<span style=""color: #e00707"">TG: look all im saying is the girl tends to lay it on kinda thick you know?</span>",3,Dave,Beta Kids
1088,564,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: hey so what sort of insane loot did you rake in today</span>",3,Dave,Beta Kids
1090,566,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: oh hell that is such a coincidence i just found an unopened container of apple juice in my closet it is like fucking christmas up in here</span>",3,Dave,Beta Kids
1092,568,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: but </span>",3,Dave,Beta Kids
1093,568,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: the seal on the bottle is unbroken</span>",3,Dave,Beta Kids
1094,568,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: are you suggesting someone put piss in my apple juice at the factory</span>",3,Dave,Beta Kids
1097,570,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: why did the fat kid or whoever drank it know what piss tasted like</span>",3,Dave,Beta Kids
1098,570,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: i mean his reaction was nigh instantaneous</span>",3,Dave,Beta Kids
1100,572,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: ok i can accept that </span>",3,Dave,Beta Kids
1101,572,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: monster B-list celebrity douchebags are cunning and persistent pranksters</span>",3,Dave,Beta Kids
1102,572,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: also fred savage has a really punchable face</span>",3,Dave,Beta Kids
1103,572,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: but who cares about this lets stop talking about it</span>",3,Dave,Beta Kids
1104,572,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: did you get the beta yet</span>",3,Dave,Beta Kids
1107,574,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: man i got two copies already</span>",3,Dave,Beta Kids
1108,574,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: but i dont care im not going to play it or anything the game sounds boring</span>",3,Dave,Beta Kids
1109,574,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: did you see how it got slammed in game bro????</span>",3,Dave,Beta Kids
1111,576,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
1112,576,324,==>,?s=6&p=002224,2009-07-02,"<span style=""color: #e00707"">TG: why dont you go check your mail maybe its there now</span>",3,Dave,Beta Kids
1132,587,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: what oh no</span>",3,Dave,Beta Kids
1133,587,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: no look</span>",3,Dave,Beta Kids
1134,587,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: im busy ok</span>",3,Dave,Beta Kids
1135,587,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: ive got a lot of shit on my plate</span>",3,Dave,Beta Kids
1136,587,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: i am sort of a big deal ok?</span>",3,Dave,Beta Kids
1140,589,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: seriously</span>",3,Dave,Beta Kids
1141,589,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: dudes be worshipping me left and right</span>",3,Dave,Beta Kids
1142,589,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: i cant hardly walk down the street without stepping over torsos of the prostrate</span>",3,Dave,Beta Kids
1145,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: yeah!</span>",3,Dave,Beta Kids
1146,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: i mean damn</span>",3,Dave,Beta Kids
1147,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: like theres this scruffy little shit at my feet</span>",3,Dave,Beta Kids
1148,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: an orphan or something i dont know</span>",3,Dave,Beta Kids
1149,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: face flush on the pavement</span>",3,Dave,Beta Kids
1150,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: im like dude you listening for a stampede of buffalo or something?</span>",3,Dave,Beta Kids
1151,591,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: he braves a look at me then gives my shoe a little kiss and scurries the fuck off</span>",3,Dave,Beta Kids
1153,593,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
1154,593,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: not kicking oliver twist in the fucking face every day is my gift to the world i guess</span>",3,Dave,Beta Kids
1156,595,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: among other things</span>",3,Dave,Beta Kids
1157,595,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: i just give and fucking give</span>",3,Dave,Beta Kids
1159,597,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: oh for fucks sake</span>",3,Dave,Beta Kids
1160,597,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: youre just lobbying for me to play that dumb game</span>",3,Dave,Beta Kids
1162,599,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: look i am telling you</span>",3,Dave,Beta Kids
1163,599,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: egbert is ALL ABOUT that game</span>",3,Dave,Beta Kids
1164,599,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: he will play it with you and probably be tickled retarded about it</span>",3,Dave,Beta Kids
1167,601,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: yeah yeah</span>",3,Dave,Beta Kids
1168,601,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: ill hassle him some more about it</span>",3,Dave,Beta Kids
1169,601,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: and look how about this</span>",3,Dave,Beta Kids
1170,601,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: if you ever find yourself in the position where your life depends on me playing that piece of shit game, then ill play</span>",3,Dave,Beta Kids
1171,601,333,Dave: Answer chum.,?s=6&p=002233,2009-07-03,"<span style=""color: #e00707"">TG: will that make you happy</span>",3,Dave,Beta Kids
1259,650,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: hey sup</span>",3,Dave,Beta Kids
1262,652,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: haha</span>",3,Dave,Beta Kids
1263,652,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: good one</span>",3,Dave,Beta Kids
1264,652,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: s'alright being chill i guess you know how it goes</span>",3,Dave,Beta Kids
1267,654,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: oh man you know it</span>",3,Dave,Beta Kids
1269,656,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: you know shit is ice cold up in here</span>",3,Dave,Beta Kids
1270,656,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: shit is wicked bananas i am telling you</span>",3,Dave,Beta Kids
1273,658,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: yeah we were just talking a while ago about how he sucks at his sylladex</span>",3,Dave,Beta Kids
1274,658,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: can you believe he uses stack that kid is ridiculous</span>",3,Dave,Beta Kids
1277,660,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: what was it you use again...</span>",3,Dave,Beta Kids
1278,660,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: wait nm</span>",3,Dave,Beta Kids
1279,660,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: i forgot whenever we talk about your goofy modusses i get a migrane. what do you want with john</span>",3,Dave,Beta Kids
1282,662,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: oh yeah</span>",3,Dave,Beta Kids
1283,662,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: i was being sort of cagey and told him to check the mail cause i was wondering if mine came yet</span>",3,Dave,Beta Kids
1285,664,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: yeah?</span>",3,Dave,Beta Kids
1287,666,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: so uh</span>",3,Dave,Beta Kids
1288,666,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: i guess you want to know if he likes it or something?</span>",3,Dave,Beta Kids
1292,668,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: oh</span>",3,Dave,Beta Kids
1293,668,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: uh</span>",3,Dave,Beta Kids
1294,668,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: wow sorry to hear that i guess?</span>",3,Dave,Beta Kids
1298,670,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: see like</span>",3,Dave,Beta Kids
1299,670,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: i never get how you know these things</span>",3,Dave,Beta Kids
1302,672,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: hmm alright</span>",3,Dave,Beta Kids
1305,674,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: man</span>",3,Dave,Beta Kids
1306,674,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: if i were you i would just take that fucking devilbeast out behind the woodshed and blow its head off</span>",3,Dave,Beta Kids
1309,676,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
1310,676,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: say hi to your grand dad for me too ok</span>",3,Dave,Beta Kids
1315,678,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: well yeah isnt it always with family</span>",3,Dave,Beta Kids
1316,678,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: but he sounds like a total badass</span>",3,Dave,Beta Kids
1319,680,382,Dave: Answer chum.,?s=6&p=002282,2009-07-16,"<span style=""color: #e00707"">TG: see ya</span>",3,Dave,Beta Kids
1327,685,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: alright</span>",3,Dave,Beta Kids
1328,685,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: im out of my room now looking for my bros game</span>",3,Dave,Beta Kids
1331,687,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: well if she comes back ill be ready</span>",3,Dave,Beta Kids
1332,687,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: you better know what youre talking about cause this could get ugly</span>",3,Dave,Beta Kids
1333,687,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: brought my phone and i also took my awesome katana with me in case things get too hot to handle</span>",3,Dave,Beta Kids
1334,687,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: and they always do</span>",3,Dave,Beta Kids
1336,689,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: FU</span>",3,Dave,Beta Kids
1337,689,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: its sharp and its awesome and its a sword</span>",3,Dave,Beta Kids
1338,689,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: end of story</span>",3,Dave,Beta Kids
1342,691,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: howie???</span>",3,Dave,Beta Kids
1344,693,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: dude monsters arent real</span>",3,Dave,Beta Kids
1345,693,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: thats stupid kids stuff for stupid babies</span>",3,Dave,Beta Kids
1347,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: what are you an idiot</span>",3,Dave,Beta Kids
1348,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: of course there are monsters in your house</span>",3,Dave,Beta Kids
1349,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: youre in some weird evil monster dimension come on</span>",3,Dave,Beta Kids
1350,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: skepticism is the crutch of cinematic troglodytes</span>",3,Dave,Beta Kids
1351,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: like hey mom dad theres a dinosaur or a ghost or whatever in my room. ""yeah right junior go back to bed""</span>",3,Dave,Beta Kids
1352,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: fuck you mom and dad how many times are we going to watch this trope unfold it wasnt goddamn funny the first time i saw it</span>",3,Dave,Beta Kids
1353,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: just once id like to see dad crap his pants when a kid says theres a vampire in his closet</span>",3,Dave,Beta Kids
1354,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: ""OH SHIT EVERYONE IN THE MINIVAN""</span>",3,Dave,Beta Kids
1355,695,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: be fuckin dad of the year right there</span>",3,Dave,Beta Kids
1358,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: what do you have a hammer</span>",3,Dave,Beta Kids
1359,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: man so lame</span>",3,Dave,Beta Kids
1360,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: ok whatever</span>",3,Dave,Beta Kids
1361,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: you should look into weaponizing your sylladex</span>",3,Dave,Beta Kids
1362,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: my bro is always getting on my case about it but man its not as easy as it sounds</span>",3,Dave,Beta Kids
1363,697,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: but if youre fighting monsters left and right you dont have much choice</span>",3,Dave,Beta Kids
1367,699,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: im out in the living room hes usually here</span>",3,Dave,Beta Kids
1368,699,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: but i dont see him</span>",3,Dave,Beta Kids
1369,699,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: might be playing his mind games hes always pulling this ninja shit</span>",3,Dave,Beta Kids
1370,699,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: all i see is lil cal over there so i guess he cant be far</span>",3,Dave,Beta Kids
1374,701,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: what</span>",3,Dave,Beta Kids
1378,703,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: oh lil cal? no man</span>",3,Dave,Beta Kids
1379,703,386,THIS CHUM WILL KNOW WHAT TO DO.,?s=6&p=002286,2009-07-16,"<span style=""color: #e00707"">TG: lil cal is the shit</span>",3,Dave,Beta Kids
